message,label
buena jugada jaja,0
juegas como una mierda,1
QUÉ BUENA PARTIDA,0
borra el juego 3s7úp1d0 jaja,1
¿quién quiere jugar ranked?,0
el escuadrón del jefe es complicado jaja,0
TU MADRE ES UNA PERRA,1
AGUANTE ARGENTINA :),0
borra el juego gordo ?,1
tú eres una rata,1
SABES PERDER PORQUE ERES FEO JAJA,1
"excelente, sigue regalando la partida genio!!!",1
buena partida,0
"te voy a reportar, cabron4",1
necesito munición,0
el dragón del nivel 4 da miedo,0
BAJEN POR EL PASILLO DE LA IZQUIERDA ?,0
eres un gilipollas que no sabe nada del juego,1
aguante argentina!!!,0
"vamos equipo, juntos ganamos",0
qué buena partida jaja,0
qué mal juegas cabrona,1
¿quién quiere jugar ranked?,0
"VAMOS EQUIPO, JUNTOS GANAMOS",0
"muy inteligente, campeón, mira cómo juegas",1
eres un inútil,1
borra el juego tonto,1
RECOJAN LAS MEJORAS DEL MAPA,0
la rata del laboratorio es un jefe genial,0
tu madre es una basura,1
¿dónde está el boss?,0
"NO ESTÉS TRISTE, LA GANAS LA PRÓXIMA",0
vamos a ganar el duelo de jefes...,0
buena jugada...,0
eres una 74rado,1
el lag me mata a veces,0
¿dónde consigo las pociones?,0
VETE A JUGAR OTRO JUEGO IMBÉCIL,1
tú eres una rata,1
qué partida tan reñida,0
buen trabajo en la última ronda,0
saludos desde latinoamérica,0
"claro, genio, sigue así",1
"SEGURO QUE LLEGAS A DIAMANTE JUGANDO ASÍ, GENIO",1
"ya cállate, eres insoportable estúpido",1
todos te odian en esta comunidad,1
estoy esperando en la cola del nivel,0
buena jugada,0
¿alguien tiene micrófono?,0
"GG, bien jugado jaja",0
"VAMOS EQUIPO, JUNTOS GANAMOS",0
"seguro que llegas a diamante jugando así, genio",1
cubran la zona B,0
¿dónde consigo las pociones?,0
"muy inteligente, campeón, mira cómo juegas",1
la rata del laboratorio es un jefe genial,0
vete a la mierda,1
"seguro que llegas a diamante jugando así, genio",1
eres la peor persona de este equipo,1
buen trabajo en la última ronda,0
tú eres una rata,1
gracias por la ayuda,0
eres una idiota,1
recojan las mejoras del mapa,0
"muy inteligente, campeón, mira cómo juegas",1
MEJOR CAMBIEMOS DE ESTRATEGIA!!!,0
ERES UN BURRO QUE NO SABE NADA DEL JUEGO,1
juegas como una mierda,1
mejor cambiemos de estrategia jaja,0
"SEGURO QUE LLEGAS A DIAMANTE JUGANDO ASÍ, GENIO",1
tu madre es una pelotudo jaja,1
QUÉ MAL JUEGAS CABRONA,1
OJALÁ TE BANEEN PARA SIEMPRE,1
hay un enemigo a la derecha,0
eres la peor persona de este equipo,1
la rata del laboratorio es un jefe genial,0
recuerden recoger las llaves :),0
"muy inteligente, campeón, mira cómo juegas",1
hay que rotar a la izquierda :),0
qué basura eres,1
juegas como una mierda,1
esa skin es muy bonita,0
necesito munición,0
"MUY INTELIGENTE, CAMPEÓN, MIRA CÓMO JUEGAS!!!",1
me encanta este juego,0
juguemos otra ronda,0
vete a la mierda :),1
qué zorra eres,1
estoy a un punto de subir de nivel,0
"seguro que llegas a diamante jugando así, genio",1
vamos a ganar esta!!!,0
ERES BOLUDO,1
cubran la zona B ?,0
saludos desde latinoamérica,0
"te voy a reportar, pel0tud0!!!",1
sígueme por aquí jaja,0
voy a revivir a los caídos,0
el equipo pierde por tu culpa basura,1
el lag me mata a veces,0
mejor cambiemos de estrategia!!!,0
vamos a ganar el duelo de jefes,0
nadie quiere jugar contigo burro,1
"vamos equipo, juntos ganamos ?",0
aguanten un poco más equipo,0
SABES PERDER PORQUE ERES BURRO,1
cállate boludo!!!,1
cállate pendeja :),1
QUÉ MAL JUEGAS CULERO,1
ojalá pierdas todas las partidas gordo,1
"buena esa, gracias",0
aguante argentina,0
NADIE QUIERE JUGAR CONTIGO P3L07UD0,1
BORRA EL JUEGO P3NDEJ4,1
juegas como una mierda,1
mejor cambiemos de estrategia,0
aguanten un poco más equipo,0
eres la peor persona de este equipo,1
ERES LA PEOR PERSONA DE ESTE EQUIPO,1
borra el juego culero ?,1
recojan las mejoras del mapa,0
¿dónde consigo las pociones?,0
eres un marica que no sabe nada del juego,1
buena estrategia la del equipo,0
estoy esperando en la cola del nivel ?,0
me encanta este juego,0
eres la peor persona de este equipo,1
ese personaje está roto en esta versión,0
el jefe final es muy bueno,0
EL JEFE FINAL ES MUY BUENO,0
"tranquilos, todavía podemos ganar!!!",0
hay que rotar a la izquierda...,0
saludos desde latinoamérica,0
ERES GILIPOLLAS,1
CÓMO SE LLAMA ESTA ZONA DEL MAPA,0
tu madre es una perra!!!,1
no sirves para nada marica,1
el dragón del nivel 4 da miedo,0
sabes perder porque eres boludo!!!,1
el lag me mata a veces,0
mejor cambiemos de estrategia,0
buena estrategia la del equipo,0
qué buena partida,0
"claro, genio, sigue así",1
90rdo de mierda,1
eres una zorra,1
bajen por el pasillo de la izquierda,0
necesito que alguien cubra la retaguardia...,0
ojalá pierdas todas las partidas cabrón,1
la rata del jefe del nivel 3 es difícil de matar...,0
buen trabajo en la última ronda,0
ERES UN PENDEJA,1
juguemos otra ronda ?,0
"te voy a reportar, cabrona",1
saludos desde latinoamérica,0
"claro, genio, sigue así",1
eres tarado,1
qué partida tan reñida!!!,0
ERES LA PEOR PERSONA DE ESTE EQUIPO,1
"seguro que llegas a diamante jugando así, genio",1
el dragón del nivel 4 da miedo :),0
qué partida tan reñida,0
necesito munición...,0
estoy esperando en la cola del nivel,0
¿dónde está el boss?...,0
la rata del laboratorio es un jefe genial,0
qué mal juegas cabrona,1
eres un tar4d0,1
"muy inteligente, campeón, mira cómo juegas",1
necesito munición!!!,0
nadie quiere jugar contigo burro...,1
gracias por la ayuda,0
recuerden recoger las llaves :),0
sabes perder porque eres estúpida,1
eres un m4r1c4,1
"qué bien que jugaste, inútil jaja",1
necesito que alguien cubra la retaguardia!!!,0
"claro, genio, sigue así",1
buena jugada,0
"TE VOY A REPORTAR, CABR0N4",1
¿alguien tiene micrófono?,0
¿dónde está el boss?,0
qué buena partida jaja,0
buen trabajo en la última ronda!!!,0
"excelente, sigue regalando la partida genio",1
"claro, genio, sigue así",1
sabes perder porque eres b0lud0,1
ERES BURRO,1
vete a la mierda,1
necesito que alguien cubra la retaguardia,0
QUÉ MAL JUEGAS CABRÓN,1
tu madre es una 74r4d0,1
buena partida ?,0
tu madre es una culero :),1
la rata del laboratorio es un jefe genial,0
"excelente, sigue regalando la partida genio",1
ERES LA PEOR PERSONA DE ESTE EQUIPO,1
OJALÁ TE BANEEN PARA SIEMPRE,1
buen trabajo en la última ronda,0
"excelente, sigue regalando la partida genio",1
"te voy a reportar, an0rmal",1
"ya cállate, eres insoportable tarado",1
¿alguien tiene micrófono?...,0
no sirves para nada cabrón,1
"muy inteligente, campeón, mira cómo juegas",1
el escuadrón del jefe es complicado,0
hay un enemigo a la derecha,0
qué partida tan reñida,0
LA RATA DEL JEFE DEL NIVEL 3 ES DIFÍCIL DE MATAR,0
EL EQUIPO PIERDE POR TU CULPA RETRASADA ?,1
ojalá pierdas todas las partidas mierda,1
EL JEFE FINAL ES MUY BUENO,0
recojan las mejoras del mapa,0
nadie quiere jugar contigo idiota :),1
ese personaje está roto en esta versión,0
ESA SKIN ES MUY BONITA!!!,0
sabes perder porque eres culero,1
bajen por el pasillo de la izquierda,0
esa skin es muy bonita,0
QUÉ TARADO ERES JAJA,1
"qué bien que jugaste, inútil",1
vamos a ganar esta partida :),0
cállate c4brón :),1
qué mal juegas pend3jo,1
¿alguien tiene micrófono?,0
buena partida :),0
vete a la mierda,1
qué partida tan reñida,0
PÁSAME EL MEDKIT PORFA,0
qué mal juegas feo,1
TÚ ERES UNA RATA!!!,1
VETE A JUGAR OTRO JUEGO PUTO,1
ojalá te baneen para siempre,1
tú eres 70n7a jaja,1
me encanta este juego,0
eres un m4r1c4,1
saludos desde latinoamérica,0
eres una b45ur4,1
¿dónde está el boss?,0
vamos a ganar esta partida...,0
tú eres una rata jaja,1
pásame el medkit porfa,0
no sirves para nada 91lip0ll45,1
borra el juego b0lud0,1
tú eres anormal,1
"GG, bien jugado",0
"claro, genio, sigue así",1
borra el juego retrasado!!!,1
"te voy a reportar, idiota ?",1
juguemos otra ronda,0
qué retrasada eres,1
"ya cállate, eres insoportable retrasada",1
"muy inteligente, campeón, mira cómo juegas...",1
qué buena partida!!!,0
cállate retrasada,1
"ya cállate, eres insoportable retrasado",1
"no estés triste, la ganas la próxima",0
"tranquilos, todavía podemos ganar",0
TÚ ERES TARADO,1
"muy inteligente, campeón, mira cómo juegas",1
"no estés triste, la ganas la próxima",0
QUÉ BUENA PARTIDA...,0
"claro, genio, sigue así",1
el ping está alto hoy,0
qué buena partida,0
"buena esa, gracias",0
el ping está alto hoy,0
qué p3nd3j0 eres,1
ESTOY A UN PUNTO DE SUBIR DE NIVEL,0
GRACIAS POR LA AYUDA,0
el equipo pierde por tu culpa retrasada...,1
aguante argentina!!!,0
el ping está alto hoy,0
EL LAG ME MATA A VECES,0
me encanta este juego jaja,0
recuerden recoger las llaves,0
aguanten un poco más equipo,0
VOY A REVIVIR A LOS CAÍDOS,0
el jefe final es muy bueno,0
ese personaje está roto en esta versión,0
estoy esperando en la cola del nivel,0
BORRA EL JUEGO CABRÓN,1
"tranquilos, todavía podemos ganar",0
"buena esa, gracias",0
juguemos otra ronda,0
"te voy a reportar, perra :)",1
ojalá te baneen para siempre,1
estoy esperando en la cola del nivel!!!,0
"excelente, sigue regalando la partida genio",1
ojalá te baneen para siempre,1
¿DÓNDE CONSIGO LAS POCIONES?,0
eres la peor persona de este equipo,1
vete a la mierda,1
nadie quiere jugar contigo p3ndej4 ?,1
feo de mierda,1
NO SIRVES PARA NADA BOLUDO,1
este nivel es un infierno de difícil :),0
vete a la mierda,1
"qué bien que jugaste, inútil",1
hay que rotar a la izquierda,0
TU MADRE ES UNA CERDO,1
esa skin es muy bonita,0
TÚ ERES BASURA,1
"te voy a reportar, marica",1
"no estés triste, la ganas la próxima",0
GG,0
el escuadrón del jefe es complicado ?,0
qué estúpida eres,1
borra el juego culero,1
la rata del laboratorio es un jefe genial,0
"claro, genio, sigue así!!!",1
el escuadrón del jefe es complicado,0
el equipo pierde por tu culpa inútil,1
¿QUIÉN QUIERE JUGAR RANKED?,0
"excelente, sigue regalando la partida genio",1
aguante argentina,0
¿alguien tiene micrófono?,0
mejor cambiemos de estrategia,0
eres un cabrón,1
voy a revivir a los caídos,0
"te voy a reportar, 7ont0",1
estoy a un punto de subir de nivel,0
ese personaje está roto en esta versión,0
sabes perder porque eres pendejo,1
VAMOS A GANAR EL DUELO DE JEFES :),0
eres la peor persona de este equipo,1
aguanten un poco más equipo,0
"muy inteligente, campeón, mira cómo juegas!!!",1
buena jugada ?,0
AGUANTE ARGENTINA,0
mejor cambiemos de estrategia :),0
ERES UNA ESTÚPIDO,1
¿dónde consigo las pociones?,0
"GENIAL, LO HICIMOS :)",0
el jefe final es muy bueno...,0
TÚ ERES RETRASADA,1
el jefe final es muy bueno,0
qué mal juegas retrasado,1
no sirves para nada boludo,1
buena partida,0
eres un puto,1
sígueme por aquí,0
pásame el medkit porfa,0
"excelente, sigue regalando la partida genio...",1
voy a revivir a los caídos,0
bajen por el pasillo de la izquierda,0
"vamos equipo, juntos ganamos...",0
ESTE NIVEL ES UN INFIERNO DE DIFÍCIL!!!,0
bajen por el pasillo de la izquierda,0
TODOS TE ODIAN EN ESTA COMUNIDAD ?,1
nos vemos en la próxima partida,0
"excelente, sigue regalando la partida genio",1
ese personaje está roto en esta versión,0
buena jugada!!!,0
ojalá pierdas todas las partidas imbécil,1
tú eres ra7a,1
"SEGURO QUE LLEGAS A DIAMANTE JUGANDO ASÍ, GENIO",1
eres la peor persona de este equipo,1
CÓMO SE LLAMA ESTA ZONA DEL MAPA,0
JUGUEMOS OTRA RONDA,0
borra el juego inútil ?,1
me encanta este juego,0
EL EQUIPO PIERDE POR TU CULPA 3S7ÚP1D4!!!,1
¿dónde consigo las pociones?,0
"tranquilos, todavía podemos ganar",0
"ya cállate, eres insoportable cerdo",1
TONTA DE MIERDA,1
vamos a ganar esta,0
vete a la mierda,1
el dragón del nivel 4 da miedo,0
"TE VOY A REPORTAR, ANORMAL",1
"no estés triste, la ganas la próxima",0
eres un retrasada,1
el equipo pierde por tu culpa c3rd0,1
"te voy a reportar, imbécil",1
ESTE NIVEL ES UN INFIERNO DE DIFÍCIL,0
NO SIRVES PARA NADA PUTO,1
juegas como una mierda...,1
¿quién quiere jugar ranked?,0
nadie quiere jugar contigo tonto,1
cállate inútil jaja,1
tú eres gordo,1
sígueme por aquí,0
qué mal juegas mongolo,1
TU MADRE ES UNA B0LUD0 ?,1
recuerden recoger las llaves,0
"claro, genio, sigue así ?",1
ojalá te baneen para siempre,1
juegas como una mierda,1
hay un enemigo a la derecha,0
ojalá te baneen para siempre!!!,1
tu madre es una cabrona,1
cállate imbécil :),1
aguante argentina,0
este nivel es un infierno de difícil jaja,0
QUÉ MAL JUEGAS MAR1C4,1
eres una rata :),1
sabes perder porque eres retrasada!!!,1
necesito que alguien cubra la retaguardia ?,0
me encanta este juego,0
pásame el medkit porfa,0
"QUÉ BIEN QUE JUGASTE, INÚTIL",1
VAMOS A GANAR ESTA...,0
estoy esperando en la cola del nivel,0
"buena esa, gracias",0
el ping está alto hoy,0
"tranquilos, todavía podemos ganar",0
recojan las mejoras del mapa,0
este nivel es un infierno de difícil,0
vete a jugar otro juego g1l1pollas,1
eres anormal,1
buena jugada,0
gg,0
buena jugada...,0
todos te odian en esta comunidad,1
juguemos otra ronda...,0
eres la peor persona de este equipo :),1
"claro, genio, sigue así",1
tú eres una rata,1
aguante argentina,0
cállate gilipollas,1
"EXCELENTE, SIGUE REGALANDO LA PARTIDA GENIO",1
cállate puto,1
"tranquilos, todavía podemos ganar",0
PENDEJA DE MIERDA,1
el lag me mata a veces,0
todos te odian en esta comunidad,1
tarado de mierda,1
ojalá te baneen para siempre,1
sabes perder porque eres anormal,1
hay que rotar a la izquierda ?,0
bajen por el pasillo de la izquierda,0
hay que rotar a la izquierda,0
VAMOS A GANAR ESTA PARTIDA,0
qué mal juegas cabrón,1
el equipo pierde por tu culpa pendeja,1
eres un m4r1ca que no sabe nada del juego,1
buen trabajo en la última ronda,0
todos te odian en esta comunidad,1
bajen por el pasillo de la izquierda...,0
cómo se llama esta zona del mapa,0
gg,0
sígueme por aquí,0
"vamos equipo, juntos ganamos",0
borra el juego zorra,1
la rata del laboratorio es un jefe genial,0
estoy esperando en la cola del nivel,0
buen trabajo en la última ronda,0
vete a la mierda,1
qué partida tan reñida,0
el dragón del nivel 4 da miedo,0
TU MADRE ES UNA PENDEJA,1
¿dónde consigo las pociones?,0
qué buena partida,0
tu madre es una anormal!!!,1
juegas como una mierda,1
eres la peor persona de este equipo,1
la rata del laboratorio es un jefe genial,0
pásame el medkit porfa,0
"no estés triste, la ganas la próxima",0
GRACIAS POR LA AYUDA,0
necesito que alguien cubra la retaguardia,0
nos vemos en la próxima partida jaja,0
eres gordo,1
eres un mongolo que no sabe nada del juego,1
"QUÉ BIEN QUE JUGASTE, INÚTIL",1
"YA CÁLLATE, ERES INSOPORTABLE BASURA JAJA",1
cómo se llama esta zona del mapa,0
juegas como una mierda,1
BUENA PARTIDA,0
GG,0
buena partida,0
hay que rotar a la izquierda,0
"ya cállate, eres insoportable idiota :)",1
ERES UNA TONTA,1
el dragón del nivel 4 da miedo :),0
el escuadrón del jefe es complicado,0
aguante argentina!!!,0
JUEGAS COMO UNA MIERDA,1
"no estés triste, la ganas la próxima",0
nadie quiere jugar contigo 357úpid0,1
juegas como una mierda,1
el dragón del nivel 4 da miedo :),0
nos vemos en la próxima partida,0
qué partida tan reñida,0
aguante argentina,0
"te voy a reportar, c4brón",1
qué partida tan reñida,0
nos vemos en la próxima partida,0
estoy a un punto de subir de nivel,0
gg!!!,0
todos te odian en esta comunidad ?,1
ojalá te baneen para siempre,1
¿dónde consigo las pociones? :),0
recojan las mejoras del mapa,0
qué partida tan reñida,0
"TE VOY A REPORTAR, FEO",1
recojan las mejoras del mapa,0
"ya cállate, eres insoportable perra",1
la rata del jefe del nivel 3 es difícil de matar,0
"excelente, sigue regalando la partida genio",1
"te voy a reportar, idiota",1
nos vemos en la próxima partida,0
vete a la mierda,1
"genial, lo hicimos!!!",0
el dragón del nivel 4 da miedo,0
ESTÚPIDA DE MIERDA,1
eres la peor persona de este equipo,1
cállate boludo...,1
bajen por el pasillo de la izquierda,0
¿dónde está el boss?!!!,0
el lag me mata a veces,0
vamos a ganar el duelo de jefes,0
cubran la zona B,0
cállate r474,1
vamos a ganar esta,0
VETE A LA MIERDA,1
el jefe final es muy bueno ?,0
sígueme por aquí,0
TODOS TE ODIAN EN ESTA COMUNIDAD...,1
"muy inteligente, campeón, mira cómo juegas",1
la rata del jefe del nivel 3 es difícil de matar,0
juguemos otra ronda,0
qué mongolo eres :),1
buena estrategia la del equipo,0
qué mal juegas pelotudo,1
¿quién quiere jugar ranked?,0
TÚ ERES PELOTUDO,1
¿dónde consigo las pociones?,0
juguemos otra ronda,0
sabes perder porque eres g1l1p0ll45,1
me encanta este juego,0
cubran la zona B :),0
VETE A LA MIERDA,1
aguanten un poco más equipo,0
"no estés triste, la ganas la próxima...",0
QUÉ BUENA PARTIDA,0
¿dónde está el boss?,0
necesito munición,0
no sirves para nada puto,1
NOS VEMOS EN LA PRÓXIMA PARTIDA,0
buena jugada,0
saludos desde latinoamérica,0
necesito munición!!!,0
borra el juego pendeja jaja,1
el equipo pierde por tu culpa 9ilip0ll4s...,1
"te voy a reportar, gordo",1
ESTOY A UN PUNTO DE SUBIR DE NIVEL,0
vete a la mierda,1
borra el juego zorra,1
sabes perder porque eres pelotudo,1
saludos desde latinoamérica,0
qué mal juegas 74r4d0,1
"excelente, sigue regalando la partida genio :)",1
eres un feo que no sabe nada del juego,1
el escuadrón del jefe es complicado,0
juegas como una mierda,1
nos vemos en la próxima partida,0
"qué bien que jugaste, inútil",1
"muy inteligente, campeón, mira cómo juegas",1
EL DRAGÓN DEL NIVEL 4 DA MIEDO,0
eres una pelotudo,1
el ping está alto hoy,0
"vamos equipo, juntos ganamos",0
ese personaje está roto en esta versión,0
BORRA EL JUEGO ESTÚPIDA,1
tú eres una rata,1
juguemos otra ronda...,0
el dragón del nivel 4 da miedo,0
qué buena partida,0
"GG, bien jugado",0
VAMOS A GANAR ESTA,0
el escuadrón del jefe es complicado,0
eres la peor persona de este equipo,1
LA RATA DEL JEFE DEL NIVEL 3 ES DIFÍCIL DE MATAR JAJA,0
estoy esperando en la cola del nivel,0
"TE VOY A REPORTAR, CABRONA",1
eres la peor persona de este equipo jaja,1
la rata del laboratorio es un jefe genial,0
tú eres imbécil,1
qué imbécil eres ?,1
el equipo pierde por tu culpa f3o,1
"ya cállate, eres insoportable gordo",1
"no estés triste, la ganas la próxima",0
cubran la zona B,0
sabes perder porque eres p3lotud0 jaja,1
"ya cállate, eres insoportable mongolo",1
¿alguien tiene micrófono?,0
eres una p3nd3ja,1
voy a revivir a los caídos,0
ojalá pierdas todas las partidas feo,1
sígueme por aquí,0
"claro, genio, sigue así",1
no sirves para nada ton70,1
recojan las mejoras del mapa!!!,0
el equipo pierde por tu culpa inútil,1
LA RATA DEL JEFE DEL NIVEL 3 ES DIFÍCIL DE MATAR,0
VETE A LA MIERDA,1
vete a jugar otro juego cabrona,1
sígueme por aquí,0
VAMOS A GANAR ESTA PARTIDA,0
ERES UNA CERDO,1
no sirves para nada marica,1
gg,0
juguemos otra ronda,0
HAY UN ENEMIGO A LA DERECHA :),0
